"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2016262891","27-APR-16","","27-APR-16","5055 E 38TH AVE","3160638","1705682","2","221","1202","ROBBERY - BUSINESS","Robbery-Business","NON-INDUSTRY","northeast-park-hill"
"2016505894","10-AUG-16","10-AUG-16","10-AUG-16","4501 N ADAMS ST","3154888","1709132","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015715589","09-DEC-15","","09-DEC-15","1505 S FEDERAL BLVD","3133463","1676221","4","421","1313","ASSAULT - DV","Simple Assault","NON-INDUSTRY","mar-lee"
"2017342503","26-MAY-17","26-MAY-17","26-MAY-17","970 S ONEIDA ST","3166714","1679991","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2016290985","10-MAY-16","10-MAY-16","10-MAY-16","1350 S SHERIDAN BLVD","3125828","1677225","4","421","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","mar-lee"
"2015654331","07-NOV-15","08-NOV-15","08-NOV-15","1579 N FRANKLIN ST","3149408","1695403","6","622","2308","THEFT - FROM BLDG","Larceny","NON-INDUSTRY","city-park-west"
"2015345256","21-JUN-15","21-JUN-15","21-JUN-15","2600 W BARBERRY PL","3135125","1691153","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2015155785","21-MAR-15","","21-MAR-15","3801 E 40TH AVE","3156781","1706981","2","212","1315","MENACING - FELONY W/WEAP","Agg ASLT-Firearm","NON-INDUSTRY","elyria-swansea"
"201538837","21-JAN-15","21-JAN-15","21-JAN-15","4550 S KIPLING ST","3110151","1655944","4","423","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","marston"
"2016446788","15-JUL-16","15-JUL-16","15-JUL-16","4935 N YORK ST","3151866","1711453","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015319396","09-JUN-15","","09-JUN-15","2205 19TH ST","3139791","1701939","6","612","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","union-station"
"2017248786","13-APR-17","17-APR-17","17-APR-17","1535 N YORK ST","3151824","1695175","6","622","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","city-park-west"
"201535037","19-JAN-15","19-JAN-15","19-JAN-15","3121 E COLFAX AVE","3154503","1695054","2","213","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","city-park"
"2015278044","21-MAY-15","21-MAY-15","21-MAY-15","870 N NAVAJO ST","3139520","1691139","1","123","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","lincoln-park"
"2017458806","12-JUL-17","12-JUL-17","12-JUL-17","2036 N PERRY ST","3129630","1697780","1","121","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","sloan-lake"
"2017152781","07-MAR-17","","07-MAR-17","2207 N HOOKER ST","3132526","1698468","1","121","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","sloan-lake"
"2017325694","04-FEB-17","04-MAY-17","19-MAY-17","1178 S KALAMATH ST","3140643","1678536","4","422","2399","THEFT - OTHER","Larceny","INDUSTRY","ruby-hill"
"2017327174","20-MAY-17","","20-MAY-17","830 N WYANDOT ST","3136846","1691184","1","123","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","lincoln-park"
"20165003234","14-AUG-16","15-AUG-16","15-AUG-16","2777 S COLORADO BLVD","3157354","1667895","3","314","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","wellshire"
"2015405145","18-JUL-15","18-JUL-15","18-JUL-15","400 S LIPAN ST","3140355","1683657","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015351217","24-JUN-15","24-JUN-15","24-JUN-15","835 E 50TH AVE","3147226","1712486","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2017428538","30-JUN-17","","30-JUN-17","4910 N FOX ST","3142427","1711405","1","112","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","globeville"
"2015396027","14-JUL-15","14-JUL-15","14-JUL-15","1920 S CHEROKEE ST","3143325","1673588","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015371496","03-JUL-15","03-JUL-15","03-JUL-15","4228 N YORK ST","3152105","1707908","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015329213","13-JUN-15","","13-JUN-15","18TH ST / MARKET ST","3141748","1699098","6","612","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","union-station"
"2017103812","08-FEB-17","08-FEB-17","14-FEB-17","4935 N YORK ST","3151484","1711832","2","212","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","elyria-swansea"
"2016324107","24-MAY-16","24-MAY-16","24-MAY-16","1355 S INCA ST","3141186","1677383","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2015168873","28-MAR-15","","28-MAR-15","1617 W 12TH AVE","3138204","1693133","1","123","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","lincoln-park"
"2015336116","17-JUN-15","17-JUN-15","17-JUN-15","5140 N CLARKSON ST","3147033","1713064","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2015286716","25-MAY-15","25-MAY-15","25-MAY-15","5110 N RACE ST","3150881","1712463","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015293058","27-MAY-15","28-MAY-15","28-MAY-15","5194 N WASHINGTON ST","3146706","1713375","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2015532767","14-SEP-15","14-SEP-15","14-SEP-15","54 N LIPAN ST","3140258","1686675","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2017112609","18-FEB-17","18-FEB-17","18-FEB-17","665 N KALAMATH ST","3140468","1690010","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2016207131","03-APR-16","","04-APR-16","1660 N PEARL ST","3146341","1695869","6","621","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","north-capitol-hill"
"2017251547","18-APR-17","18-APR-17","18-APR-17","4707 N LIPAN ST","3139981","1710191","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2016175542","19-MAR-16","19-MAR-16","20-MAR-16","4305 N BRIGHTON BLVD","3148956","1708556","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2017390304","15-JUN-17","15-JUN-17","15-JUN-17","2268 S DELAWARE ST","3143012","1671321","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016703787","02-NOV-16","","02-NOV-16","6359 E EVANS AVE","3164786","1672602","3","322","2399","THEFT - OTHER","Larceny","INDUSTRY","virginia-village"
"2016492711","04-AUG-16","04-AUG-16","04-AUG-16","5010 N PARIS ST","3183108","1712896","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"201577977","07-FEB-15","07-FEB-15","09-FEB-15","256 N KING ST","3131270","1687701","4","411","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","barnum"
"201555281","29-JAN-15","29-JAN-15","29-JAN-15","432 S BROADWAY ST","3144200","1683431","3","312","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-park-west"
"2015531084","12-SEP-15","12-SEP-15","13-SEP-15","5615 E MINNESOTA DR","3162756","1678556","3","322","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","virginia-village"
"2015558037","25-SEP-15","","30-SEP-15","852 N BROADWAY ST","3144226","1691218","6","623","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","capitol-hill"
"2017390334","15-JUN-17","15-JUN-17","15-JUN-17","183 W ALAMEDA AVE","3142935","1684445","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"201550789","26-JAN-15","","27-JAN-15","835 E 50TH AVE","3147226","1712486","1","112","2206","BURGLARY - POSS. OF TOOLS","All Other Crimes","INDUSTRY","globeville"
"2015513886","08-OCT-15","","08-OCT-15","5100 W 38TH AVE","3125864","1705326","1","113","1315","MENACING - FELONY W/WEAP","Agg ASLT-Firearm","INDUSTRY","west-highland"
"2015673932","18-NOV-15","18-NOV-15","18-NOV-15","7289 E HAMPDEN AVE","3167907","1663479","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden"
"2016605270","21-SEP-16","21-SEP-16","21-SEP-16","5101 E COLFAX AVE","3160761","1695051","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","south-park-hill"
"201575613","07-FEB-15","","08-FEB-15","866 N NAVAJO ST","3139505","1691143","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2016450160","16-JUL-16","16-JUL-16","16-JUL-16","1350 S SHERIDAN BLVD","3125828","1677225","4","421","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","mar-lee"
"2016358601","08-JUN-16","","08-JUN-16","909 N LAFAYETTE ST","3148795","1691473","6","622","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","cheesman-park"
"2016623996","29-SEP-16","29-SEP-16","29-SEP-16","2342 N OGDEN ST","3147833","1699054","2","211","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","five-points"
"2016625277","29-SEP-16","","29-SEP-16","N MARIPOSA ST / W 37TH AVE","3139720","1705026","1","113","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","highland"
"2015516018","06-SEP-15","06-SEP-15","06-SEP-15","1075 S JASON ST","3140907","1679196","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015415344","19-JUL-15","19-JUL-15","23-JUL-15","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"20177133","04-JAN-17","","04-JAN-17","445 N FEDERAL BLVD","3133474","1688828","4","411","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","barnum"
"2015470253","14-AUG-15","17-AUG-15","17-AUG-15","1355 S INCA ST","3141186","1677383","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2016415313","02-JUL-16","02-JUL-16","02-JUL-16","2775 S FEDERAL BLVD","3133544","1667679","4","423","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","harvey-park-south"
"2016467207","24-JUL-16","24-JUL-16","24-JUL-16","445 N FEDERAL BLVD","3133474","1688828","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","barnum"
"2015573702","02-OCT-15","02-OCT-15","02-OCT-15","777 N UMATILLA ST","3137179","1690589","1","123","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","lincoln-park"
"201550947","26-JAN-15","26-JAN-15","26-JAN-15","2291 S KALAMATH ST","3140449","1671192","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2015554576","24-SEP-15","24-SEP-15","24-SEP-15","755 S FEDERAL BLVD","3133515","1681258","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2016669500","19-OCT-16","19-OCT-16","19-OCT-16","1301 N MARION ST","3148501","1693749","6","622","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cheesman-park"
"2016678007","22-OCT-16","22-OCT-16","22-OCT-16","5110 N RACE ST","3150881","1712463","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016255816","25-APR-16","25-APR-16","25-APR-16","4571 N IVY ST","3162941","1709422","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2015694523","28-NOV-15","28-NOV-15","28-NOV-15","770 N HUDSON ST","3162124","1690789","2","222","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","hale"
"2016772337","04-DEC-16","04-DEC-16","04-DEC-16","5098 N PARIS ST","3183095","1713480","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2015445728","06-AUG-15","06-AUG-15","06-AUG-15","1240 S BANNOCK ST","3143559","1678125","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"201555357","28-JAN-15","29-JAN-15","29-JAN-15","4105 N JASON ST","3140597","1706917","1","112","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","sunnyside"
"2015473421","18-AUG-15","18-AUG-15","18-AUG-15","1550 N BROADWAY ST","3144340","1695281","6","621","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","north-capitol-hill"
"2019242959","18-APR-19","18-APR-19","18-APR-19","1100 S KALAMATH ST","3140699","1678946","4","422","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","ruby-hill"
"2016497627","06-AUG-16","06-AUG-16","06-AUG-16","5702 E COLFAX AVE","3162682","1694930","2","222","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","montclair"
"2016186990","25-MAR-16","25-MAR-16","25-MAR-16","3638 N MARION ST","3148449","1704970","2","211","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","cole"
"2015679931","20-NOV-15","20-NOV-15","20-NOV-15","3609 N TEJON ST","3137369","1704651","1","113","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","highland"
"2015732961","18-DEC-15","18-DEC-15","18-DEC-15","3930 BLAKE ST","3148766","1706573","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2017108633","25-JAN-17","25-JAN-17","16-FEB-17","3955 N ONEIDA ST","3166434","1706622","2","221","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","northeast-park-hill"
"2015742621","23-DEC-15","23-DEC-15","23-DEC-15","695 N BRYANT ST","3135289","1690059","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2015742621","23-DEC-15","23-DEC-15","23-DEC-15","695 N BRYANT ST","3135289","1690059","1","122","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","sun-valley"
"2016313199","19-MAY-16","19-MAY-16","19-MAY-16","22O S JULIAN ST","3131895","1686074","4","411","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","barnum"
"201679518","07-FEB-16","07-FEB-16","07-FEB-16","3995 E 50TH AVE","3156921","1712528","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016580819","10-SEP-16","10-SEP-16","10-SEP-16","2724 N CLAYTON ST","3153364","1700796","2","213","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","NON-INDUSTRY","skyland"
"2015678955","20-NOV-15","","21-NOV-15","1269 N ELATI ST","3142214","1693562","6","611","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","civic-center"
"2015573702","02-OCT-15","02-OCT-15","02-OCT-15","777 N UMATILLA ST","3137179","1690589","1","123","2999","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","INDUSTRY","lincoln-park"
"2015680633","21-NOV-15","21-NOV-15","21-NOV-15","735 W BAYAUD AVE","3141360","1685867","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2015557881","25-SEP-15","","25-SEP-15","2383 S DOWNING ST","3148170","1670597","3","313","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","rosedale"
"2015697554","30-NOV-15","30-NOV-15","30-NOV-15","2480 W WATER AVE","3136020","1668978","4","422","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","college-view-south-platte"
"2016256451","25-APR-16","","25-APR-16","3121 E COLFAX AVE","3154503","1695054","2","213","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","city-park"
"20155004317","30-NOV-15","30-NOV-15","30-NOV-15","2008 N FEDERAL BLVD","3133615","1697629","1","121","2005","ARSON - BUSINESS","All Other Crimes","INDUSTRY","jefferson-park"
"2016338452","30-MAY-16","","30-MAY-16","W 29TH AVE / N HURON ST","3141377","1701533","6","612","1315","AGGRAVATED ASSAULT","Agg ASLT-Firearm","NON-INDUSTRY","five-points"
"2015413336","21-JUL-15","22-JUL-15","22-JUL-15","1355 S INCA ST","3141186","1677383","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2016323097","24-MAY-16","24-MAY-16","24-MAY-16","4400 N GRAPE ST","3161828","1708842","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2016300518","14-MAY-16","14-MAY-16","14-MAY-16","3835 N ELM ST","3160273","1705814","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2015681667","21-NOV-15","","21-NOV-15","2748 W ALAMEDA AVE","3134512","1684157","4","412","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","athmar-park"
"2016606308","21-SEP-16","","21-SEP-16","4975 N VASQUEZ BLVD","3155551","1711955","2","212","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","elyria-swansea"
"201585235","12-FEB-15","","12-FEB-15","432 S BROADWAY ST","3144200","1683431","3","312","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","washington-park-west"
"2015415209","23-JUL-15","23-JUL-15","23-JUL-15","12005 E 37TH AVE","3183330","1705391","5","512","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","stapleton"
"2015466636","15-AUG-15","","15-AUG-15","363 S BROADWAY ST","3143133","1683842","3","312","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","baker"
"2016368338","12-JUN-16","12-JUN-16","12-JUN-16","1955 S QUINCE ST","3168493","1673457","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","indian-creek"
"2015518834","05-SEP-15","07-SEP-15","07-SEP-15","1965 N QUINCE ST","3167996","1697428","2","223","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","east-colfax"
"2015471936","18-AUG-15","18-AUG-15","18-AUG-15","4359 N CLAUDE CT","3151618","1708543","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015445907","05-AUG-15","06-AUG-15","06-AUG-15","1100 N YUMA CT","3136556","1692610","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2017447455","07-JUL-17","","07-JUL-17","468 S FEDERAL BLVD","3133725","1683153","4","412","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","athmar-park"
"2016128409","29-FEB-16","29-FEB-16","29-FEB-16","6858 E EVANS AVE","3166312","1672406","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","goldsmith"
"2017452915","09-JUL-17","","09-JUL-17","171 N HAZEL CT","3132795","1687282","4","411","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","barnum"
"2016405818","28-JUN-16","28-JUN-16","28-JUN-16","3400 S ONEIDA WAY","3166538","1663587","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden"
"2016405867","28-JUN-16","28-JUN-16","28-JUN-16","2895 W 8TH AVE","3134093","1690994","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2016603620","18-SEP-16","18-SEP-16","20-SEP-16","2863 LARIMER ST","3145609","1702627","2","211","2503","FORGERY - COUNTERFEIT OF OBJ","All Other Crimes","INDUSTRY","five-points"
"2019246578","20-APR-19","","20-APR-19","2949 W ALAMEDA AVE","3133738","1684368","4","411","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","valverde"
"2019765027","03-DEC-19","04-DEC-19","04-DEC-19","2863 LARIMER ST","3145640","1702618","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2019717934","10-NOV-19","","10-NOV-19","2001 S BROADWAY ST","3144120","1673026","3","313","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","overland"
"2018739785","29-OCT-18","29-OCT-18","29-OCT-18","755 S FEDERAL BLVD","3133515","1681258","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2019459978","22-JUL-19","","22-JUL-19","2001 S BROADWAY ST","3144120","1673026","3","313","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","overland"
"2019603321","20-SEP-19","20-SEP-19","20-SEP-19","2252 S KALAMATH ST","3140613","1671365","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2019800228","20-DEC-19","20-DEC-19","20-DEC-19","3480 S GALENA ST","3177845","1663780","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden"
"2019724579","13-NOV-19","","14-NOV-19","4550 S KIPLING ST","3110266","1656097","4","423","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","marston"
"2019796082","18-DEC-19","","18-DEC-19","2020 S BROADWAY ST","3144349","1672869","3","313","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","platt-park"
